MOL_ID	molecule_name	target_name
MOL004959	1-Methoxyphaseollidin	Trypsin-1
MOL004959	1-Methoxyphaseollidin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004959	1-Methoxyphaseollidin	Cyclin-A2
MOL004959	1-Methoxyphaseollidin	Nuclear receptor coactivator 2
MOL004959	1-Methoxyphaseollidin	Nuclear receptor coactivator 1
MOL004959	1-Methoxyphaseollidin	Calmodulin
MOL004961	Quercetin der.	Nitric oxide synthase, inducible
MOL004961	Quercetin der.	Prostaglandin G/H synthase 1
MOL004961	Quercetin der.	Estrogen receptor
MOL004961	Quercetin der.	Androgen receptor
MOL004961	Quercetin der.	Sodium channel protein type 5 subunit alpha
MOL004961	Quercetin der.	Peroxisome proliferator activated receptor gamma
MOL004961	Quercetin der.	Prostaglandin G/H synthase 2
MOL004961	Quercetin der.	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL004961	Quercetin der.	Estrogen receptor beta
MOL004961	Quercetin der.	Dipeptidyl peptidase IV
MOL004961	Quercetin der.	Mitogen-activated protein kinase 14
MOL004961	Quercetin der.	Glycogen synthase kinase-3 beta
MOL004961	Quercetin der.	Heat shock protein HSP 90
MOL004961	Quercetin der.	Cell division protein kinase 2
MOL004961	Quercetin der.	Trypsin-1
MOL004961	Quercetin der.	Nuclear receptor coactivator 2
MOL004961	Quercetin der.	Calmodulin
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Prostaglandin G/H synthase 1
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Muscarinic acetylcholine receptor M1
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Estrogen receptor
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Prostaglandin G/H synthase 2
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Beta-2 adrenergic receptor
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Sodium-dependent serotonin transporter
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Mitogen-activated protein kinase 14
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Heat shock protein HSP 90
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Cell division protein kinase 2
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Beta-lactamase
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Amine oxidase [flavin-containing] B
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Serine/threonine-protein kinase Chk1
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	mRNA of PKA Catalytic Subunit C-alpha
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Cyclin-A2
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	Nuclear receptor coactivator 2
MOL004964	(Z)-1-(2,4-dihydroxyphenyl)-3-phenylprop-2-en-1-one	cAMP-dependent protein kinase inhibitor alpha
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Nitric oxide synthase, inducible
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Prostaglandin G/H synthase 1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Potassium voltage-gated channel subfamily H member 2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Estrogen receptor
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Androgen receptor
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Sodium channel protein type 5 subunit alpha
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Peroxisome proliferator activated receptor gamma
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Coagulation factor Xa
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Prostaglandin G/H synthase 2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Coagulation factor VII
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Vascular endothelial growth factor receptor 2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Alpha-1B adrenergic receptor
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Beta-2 adrenergic receptor
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	DNA topoisomerase II
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Estrogen receptor beta
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Mitogen-activated protein kinase 14
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Glycogen synthase kinase-3 beta
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Heat shock protein HSP 90
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Cell division protein kinase 2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Serine/threonine-protein kinase Chk1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	mRNA of PKA Catalytic Subunit C-alpha
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Trypsin-1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Cyclin-A2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Nuclear receptor coactivator 2
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Nuclear receptor coactivator 1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Calcium-activated potassium channel subunit alpha 1
MOL004966	3'-Hydroxy-4'-O-Methylglabridin	Calmodulin
MOL004967	3,3-Dimethylpentane	Prostaglandin G/H synthase 1
MOL004967	3,3-Dimethylpentane	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004967	3,3-Dimethylpentane	Cholinesterase
MOL004967	3,3-Dimethylpentane	Alcohol dehydrogenase 1B
MOL004967	3,3-Dimethylpentane	Alcohol dehydrogenase 1C
MOL004967	3,3-Dimethylpentane	Cytochrome P450-cam
MOL004967	3,3-Dimethylpentane	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL004967	3,3-Dimethylpentane	Trypsin-3
MOL004969	2-Ethyl-p-xylene	Sodium-dependent noradrenaline transporter
MOL004969	2-Ethyl-p-xylene	Lysozyme
MOL000497	licochalcone a	Nitric oxide synthase, inducible
MOL000497	licochalcone a	Prostaglandin G/H synthase 1
MOL000497	licochalcone a	Muscarinic acetylcholine receptor M1
MOL000497	licochalcone a	Estrogen receptor
MOL000497	licochalcone a	Androgen receptor
MOL000497	licochalcone a	Sodium channel protein type 5 subunit alpha
MOL000497	licochalcone a	Peroxisome proliferator activated receptor gamma
MOL000497	licochalcone a	Coagulation factor Xa
MOL000497	licochalcone a	Prostaglandin G/H synthase 2
MOL000497	licochalcone a	Carbonic anhydrase II
MOL000497	licochalcone a	Alpha-1B adrenergic receptor
MOL000497	licochalcone a	Sodium-dependent dopamine transporter
MOL000497	licochalcone a	Estrogen receptor beta
MOL000497	licochalcone a	Mitogen-activated protein kinase 14
MOL000497	licochalcone a	Glycogen synthase kinase-3 beta
MOL000497	licochalcone a	Heat shock protein HSP 90
MOL000497	licochalcone a	Cell division protein kinase 2
MOL000497	licochalcone a	Serine/threonine-protein kinase Chk1
MOL000497	licochalcone a	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000497	licochalcone a	Cyclin-A2
MOL000497	licochalcone a	Calmodulin
MOL000497	licochalcone a	Beta-2 adrenergic receptor
MOL000497	licochalcone a	Nuclear receptor coactivator 2
MOL000497	licochalcone a	Transcription factor p65
MOL000497	licochalcone a	Signal transducer and activator of transcription 3
MOL000497	licochalcone a	G1/S-specific cyclin-D1
MOL000497	licochalcone a	Apoptosis regulator Bcl-2
MOL000497	licochalcone a	Eukaryotic translation initiation factor 6
MOL000497	licochalcone a	Mitogen-activated protein kinase 1
MOL000497	licochalcone a	Retinoblastoma-associated protein
MOL000497	licochalcone a	Cell division protein kinase 4
MOL000497	licochalcone a	Fos-related antigen 2
MOL004970	3-methylheptane	Cholinesterase
MOL004970	3-methylheptane	Alcohol dehydrogenase 1B
MOL004970	3-methylheptane	Alcohol dehydrogenase 1C
MOL004970	3-methylheptane	Trypsin-3
MOL004971	3-methylhexane	Alcohol dehydrogenase 1B
MOL004971	3-methylhexane	Alcohol dehydrogenase 1C
MOL004971	3-methylhexane	Trypsin-3
MOL004971	3-methylhexane	Cholinesterase
MOL004972	3-Methylpentane	Cholinesterase
MOL004972	3-Methylpentane	Alcohol dehydrogenase 1B
MOL004972	3-Methylpentane	Alcohol dehydrogenase 1C
MOL004972	3-Methylpentane	Alcohol dehydrogenase 1A
MOL004972	3-Methylpentane	Lysozyme
MOL004972	3-Methylpentane	Haloalkane dehalogenase
MOL004972	3-Methylpentane	Trypsin-3
MOL004973	3-Ethylpentane	Cholinesterase
MOL004973	3-Ethylpentane	Alcohol dehydrogenase 1B
MOL004973	3-Ethylpentane	Alcohol dehydrogenase 1C
MOL004973	3-Ethylpentane	Alcohol dehydrogenase 1A
MOL004973	3-Ethylpentane	Trypsin-3
MOL004974	3'-Methoxyglabridin	Nitric oxide synthase, inducible
MOL004974	3'-Methoxyglabridin	Prostaglandin G/H synthase 1
MOL004974	3'-Methoxyglabridin	Potassium voltage-gated channel subfamily H member 2
MOL004974	3'-Methoxyglabridin	Estrogen receptor
MOL004974	3'-Methoxyglabridin	Androgen receptor
MOL004974	3'-Methoxyglabridin	Sodium channel protein type 5 subunit alpha
MOL004974	3'-Methoxyglabridin	Peroxisome proliferator activated receptor gamma
MOL004974	3'-Methoxyglabridin	Coagulation factor Xa
MOL004974	3'-Methoxyglabridin	Prostaglandin G/H synthase 2
MOL004974	3'-Methoxyglabridin	Coagulation factor VII
MOL004974	3'-Methoxyglabridin	Retinoic acid receptor RXR-alpha
MOL004974	3'-Methoxyglabridin	Acetylcholinesterase
MOL004974	3'-Methoxyglabridin	Alpha-1B adrenergic receptor
MOL004974	3'-Methoxyglabridin	Beta-2 adrenergic receptor
MOL004974	3'-Methoxyglabridin	DNA topoisomerase II
MOL004974	3'-Methoxyglabridin	Estrogen receptor beta
MOL004974	3'-Methoxyglabridin	Mitogen-activated protein kinase 14
MOL004974	3'-Methoxyglabridin	Glycogen synthase kinase-3 beta
MOL004974	3'-Methoxyglabridin	Heat shock protein HSP 90
MOL004974	3'-Methoxyglabridin	Cell division protein kinase 2
MOL004974	3'-Methoxyglabridin	Serine/threonine-protein kinase Chk1
MOL004974	3'-Methoxyglabridin	Trypsin-1
MOL004974	3'-Methoxyglabridin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004974	3'-Methoxyglabridin	Cyclin-A2
MOL004974	3'-Methoxyglabridin	Nuclear receptor coactivator 2
MOL004974	3'-Methoxyglabridin	Nuclear receptor coactivator 1
MOL004974	3'-Methoxyglabridin	Calcium-activated potassium channel subunit alpha 1
MOL004974	3'-Methoxyglabridin	Calmodulin
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Nitric oxide synthase, inducible
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Prostaglandin G/H synthase 1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Muscarinic acetylcholine receptor M3
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Potassium voltage-gated channel subfamily H member 2
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Muscarinic acetylcholine receptor M1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Estrogen receptor
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Androgen receptor
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Sodium channel protein type 5 subunit alpha
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Peroxisome proliferator activated receptor gamma
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Coagulation factor Xa
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Prostaglandin G/H synthase 2
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Nitric-oxide synthase, endothelial
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Retinoic acid receptor RXR-alpha
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Acetylcholinesterase
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Alpha-1B adrenergic receptor
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Sodium-dependent dopamine transporter
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Beta-2 adrenergic receptor
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Estrogen receptor beta
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Mitogen-activated protein kinase 14
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Glycogen synthase kinase-3 beta
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Cell division protein kinase 2
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Serine/threonine-protein kinase Chk1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	mRNA of PKA Catalytic Subunit C-alpha
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Retinoic acid receptor RXR-beta
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Trypsin-1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Cyclin-A2
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Nuclear receptor coactivator 2
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Nuclear receptor coactivator 1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Calcium-activated potassium channel subunit alpha 1
MOL004978	2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol	Calmodulin
MOL004980	Inflacoumarin A	Thrombin
MOL004980	Inflacoumarin A	Estrogen receptor
MOL004980	Inflacoumarin A	Androgen receptor
MOL004980	Inflacoumarin A	Peroxisome proliferator activated receptor gamma
MOL004980	Inflacoumarin A	Coagulation factor Xa
MOL004980	Inflacoumarin A	Prostaglandin G/H synthase 2
MOL004980	Inflacoumarin A	Beta-2 adrenergic receptor
MOL004980	Inflacoumarin A	Dipeptidyl peptidase IV
MOL004980	Inflacoumarin A	Heat shock protein HSP 90
MOL004980	Inflacoumarin A	Trypsin-1
MOL004980	Inflacoumarin A	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004980	Inflacoumarin A	Nuclear receptor coactivator 2
MOL004980	Inflacoumarin A	Calmodulin
MOL004980	Inflacoumarin A	Prostaglandin G/H synthase 1
MOL004980	Inflacoumarin A	Sodium channel protein type 5 subunit alpha
MOL004982	2,6,10-trimethyl-dodecane	Ferrichrome-iron receptor
MOL004982	2,6,10-trimethyl-dodecane	Trypsin-1
MOL004982	2,6,10-trimethyl-dodecane	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Prostaglandin G/H synthase 1
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Thrombin
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Muscarinic acetylcholine receptor M1
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Prostaglandin G/H synthase 2
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Acetylcholinesterase
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Beta-2 adrenergic receptor
MOL004983	5,6,7,8-Tetrahydro-4-methylquinoline	Amine oxidase [flavin-containing] B
MOL004985	icos-5-enoic acid	Nuclear receptor coactivator 2
MOL004988	Kanzonol F	Estrogen receptor
MOL004988	Kanzonol F	Androgen receptor
MOL004988	Kanzonol F	Coagulation factor Xa
MOL004988	Kanzonol F	Prostaglandin G/H synthase 2
MOL004988	Kanzonol F	Estrogen receptor beta
MOL004988	Kanzonol F	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004988	Kanzonol F	Nuclear receptor coactivator 2
MOL004988	Kanzonol F	Calmodulin
MOL004989	6-prenylated eriodictyol	Nitric oxide synthase, inducible
MOL004989	6-prenylated eriodictyol	Estrogen receptor
MOL004989	6-prenylated eriodictyol	Sodium channel protein type 5 subunit alpha
MOL004989	6-prenylated eriodictyol	Coagulation factor Xa
MOL004989	6-prenylated eriodictyol	Prostaglandin G/H synthase 2
MOL004989	6-prenylated eriodictyol	Coagulation factor VII
MOL004989	6-prenylated eriodictyol	Heat shock protein HSP 90
MOL004989	6-prenylated eriodictyol	Calmodulin
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Nitric oxide synthase, inducible
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Prostaglandin G/H synthase 1
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Estrogen receptor
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Androgen receptor
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Peroxisome proliferator activated receptor gamma
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Prostaglandin G/H synthase 2
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Estrogen receptor beta
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Dipeptidyl peptidase IV
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Mitogen-activated protein kinase 14
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Glycogen synthase kinase-3 beta
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Heat shock protein HSP 90
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Cell division protein kinase 2
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Serine/threonine-protein kinase Chk1
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	mRNA of PKA Catalytic Subunit C-alpha
MOL004990	7,2',4'-trihydroxy－5-methoxy-3－arylcoumarin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004991	7-Acetoxy-2-methylisoflavone	Nitric oxide synthase, inducible
MOL004991	7-Acetoxy-2-methylisoflavone	Prostaglandin G/H synthase 1
MOL004991	7-Acetoxy-2-methylisoflavone	Thrombin
MOL004991	7-Acetoxy-2-methylisoflavone	Estrogen receptor
MOL004991	7-Acetoxy-2-methylisoflavone	Androgen receptor
MOL004991	7-Acetoxy-2-methylisoflavone	Sodium channel protein type 5 subunit alpha
MOL004991	7-Acetoxy-2-methylisoflavone	Peroxisome proliferator activated receptor gamma
MOL004991	7-Acetoxy-2-methylisoflavone	Prostaglandin G/H synthase 2
MOL004991	7-Acetoxy-2-methylisoflavone	Nitric-oxide synthase, endothelial
MOL004991	7-Acetoxy-2-methylisoflavone	Retinoic acid receptor RXR-alpha
MOL004991	7-Acetoxy-2-methylisoflavone	Acetylcholinesterase
MOL004991	7-Acetoxy-2-methylisoflavone	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004991	7-Acetoxy-2-methylisoflavone	Alpha-1B adrenergic receptor
MOL004991	7-Acetoxy-2-methylisoflavone	Beta-2 adrenergic receptor
MOL004991	7-Acetoxy-2-methylisoflavone	Alpha-1D adrenergic receptor
MOL004991	7-Acetoxy-2-methylisoflavone	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004991	7-Acetoxy-2-methylisoflavone	Dipeptidyl peptidase IV
MOL004991	7-Acetoxy-2-methylisoflavone	Mitogen-activated protein kinase 14
MOL004991	7-Acetoxy-2-methylisoflavone	Glycogen synthase kinase-3 beta
MOL004991	7-Acetoxy-2-methylisoflavone	Heat shock protein HSP 90
MOL004991	7-Acetoxy-2-methylisoflavone	Cell division protein kinase 2
MOL004991	7-Acetoxy-2-methylisoflavone	Serine/threonine-protein kinase Chk1
MOL004991	7-Acetoxy-2-methylisoflavone	Trypsin-1
MOL004991	7-Acetoxy-2-methylisoflavone	Nuclear receptor coactivator 2
MOL004991	7-Acetoxy-2-methylisoflavone	Calmodulin
MOL004993	8-prenylated eriodictyol	Estrogen receptor
MOL004993	8-prenylated eriodictyol	Sodium channel protein type 5 subunit alpha
MOL004993	8-prenylated eriodictyol	Coagulation factor Xa
MOL004993	8-prenylated eriodictyol	Prostaglandin G/H synthase 2
MOL004993	8-prenylated eriodictyol	Coagulation factor VII
MOL004993	8-prenylated eriodictyol	Heat shock protein HSP 90
MOL004993	8-prenylated eriodictyol	Nuclear receptor coactivator 1
MOL004993	8-prenylated eriodictyol	Calmodulin
MOL004996	gadelaidic acid	Nuclear receptor coactivator 2
MOL000500	Vestitol	Nitric oxide synthase, inducible
MOL000500	Vestitol	Prostaglandin G/H synthase 1
MOL000500	Vestitol	Muscarinic acetylcholine receptor M1
MOL000500	Vestitol	Estrogen receptor
MOL000500	Vestitol	Androgen receptor
MOL000500	Vestitol	Sodium channel protein type 5 subunit alpha
MOL000500	Vestitol	Peroxisome proliferator activated receptor gamma
MOL000500	Vestitol	Prostaglandin G/H synthase 2
MOL000500	Vestitol	Muscarinic acetylcholine receptor M4
MOL000500	Vestitol	Retinoic acid receptor RXR-alpha
MOL000500	Vestitol	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000500	Vestitol	5-hydroxytryptamine 2A receptor
MOL000500	Vestitol	Alpha-1A adrenergic receptor
MOL000500	Vestitol	Alpha-1B adrenergic receptor
MOL000500	Vestitol	Sodium-dependent dopamine transporter
MOL000500	Vestitol	Beta-2 adrenergic receptor
MOL000500	Vestitol	Sodium-dependent serotonin transporter
MOL000500	Vestitol	Estrogen receptor beta
MOL000500	Vestitol	Dipeptidyl peptidase IV
MOL000500	Vestitol	Mitogen-activated protein kinase 14
MOL000500	Vestitol	Glycogen synthase kinase-3 beta
MOL000500	Vestitol	Heat shock protein HSP 90
MOL000500	Vestitol	Cell division protein kinase 2
MOL000500	Vestitol	Serine/threonine-protein kinase Chk1
MOL000500	Vestitol	mRNA of PKA Catalytic Subunit C-alpha
MOL000500	Vestitol	Trypsin-1
MOL000500	Vestitol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000500	Vestitol	Cyclin-A2
MOL000500	Vestitol	cAMP-dependent protein kinase inhibitor alpha
MOL000500	Vestitol	Calmodulin
MOL005000	Gancaonin G	Nitric oxide synthase, inducible
MOL005000	Gancaonin G	Thrombin
MOL005000	Gancaonin G	Estrogen receptor
MOL005000	Gancaonin G	Androgen receptor
MOL005000	Gancaonin G	Peroxisome proliferator activated receptor gamma
MOL005000	Gancaonin G	Coagulation factor Xa
MOL005000	Gancaonin G	Prostaglandin G/H synthase 2
MOL005000	Gancaonin G	Nitric-oxide synthase, endothelial
MOL005000	Gancaonin G	DNA topoisomerase II
MOL005000	Gancaonin G	Estrogen receptor beta
MOL005000	Gancaonin G	Dipeptidyl peptidase IV
MOL005000	Gancaonin G	Mitogen-activated protein kinase 14
MOL005000	Gancaonin G	Glycogen synthase kinase-3 beta
MOL005000	Gancaonin G	Heat shock protein HSP 90
MOL005000	Gancaonin G	Serine/threonine-protein kinase Chk1
MOL005000	Gancaonin G	Trypsin-1
MOL005000	Gancaonin G	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005000	Gancaonin G	Cyclin-A2
MOL005000	Gancaonin G	Nuclear receptor coactivator 2
MOL005000	Gancaonin G	Calmodulin
MOL005001	Gancaonin H	Estrogen receptor
MOL005001	Gancaonin H	Androgen receptor
MOL005001	Gancaonin H	Coagulation factor Xa
MOL005001	Gancaonin H	Prostaglandin G/H synthase 2
MOL005001	Gancaonin H	Vascular endothelial growth factor receptor 2
MOL005001	Gancaonin H	DNA topoisomerase II
MOL005001	Gancaonin H	Heat shock protein HSP 90
MOL005001	Gancaonin H	Trypsin-1
MOL005001	Gancaonin H	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL005001	Gancaonin H	Cyclin-A2
MOL005001	Gancaonin H	Nuclear receptor coactivator 2
MOL005001	Gancaonin H	Calmodulin
MOL005003	Licoagrocarpin	Nitric oxide synthase, inducible
MOL005003	Licoagrocarpin	Prostaglandin G/H synthase 1
MOL005003	Licoagrocarpin	Muscarinic acetylcholine receptor M3
MOL005003	Licoagrocarpin	Thrombin
MOL005003	Licoagrocarpin	Potassium voltage-gated channel subfamily H member 2
MOL005003	Licoagrocarpin	Muscarinic acetylcholine receptor M1
MOL005003	Licoagrocarpin	Estrogen receptor
MOL005003	Licoagrocarpin	Androgen receptor
MOL005003	Licoagrocarpin	Sodium channel protein type 5 subunit alpha
MOL005003	Licoagrocarpin	Peroxisome proliferator activated receptor gamma
MOL005003	Licoagrocarpin	Coagulation factor Xa
MOL005003	Licoagrocarpin	Muscarinic acetylcholine receptor M5
MOL005003	Licoagrocarpin	Prostaglandin G/H synthase 2
MOL005003	Licoagrocarpin	Nitric-oxide synthase, endothelial
